Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24)
9.57299131451304e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45184495257482976,0.11821317124022748,0.02281474359137254,6.934022480302938e-18,2.3747567063102285e-12,3.3699372995319884e-08,6.481451132819862e-11,2.091080375169683e-12,1.305305393127792e-26,8.449835507002634e-06,6.770826573805063e-24,8.334144496423348e-06,4.406227336490684e-17,8.975495297505612e-16,3.115482808148103e-20,6.105965365157282e-22,1.2222040892281979e-09,2.9865444824533335e-17,0.00044827290026960707,1.3645595177966094e-05,3.336780301729612e-07,5.774804399976754e-12,4.7661375060968076e-11,3.802935208649201e-10,1.6230040234890293e-16,1.7429004310695046e-13,3.4982189587552336e-12,7.152658295486672e-08,1.3451137544410492e-13,1.0861670980289895e-10,2.6615819597820093e-11,4.1463325240464574e-17,2.0147477654987542e-16,1.2175588250185137e-09,2.876766640776198e-20,1.3661093136761971e-21,2.1947378568458542e-20,1.2287011283880679e-15,8.595514043091137e-24,9.98416640817515e-21,8.07806135842703e-19
9.999999999999999e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45182492509362465,0.11819339508018856,0.02281443951133588,8.372533890520518e-18,2.706025700643003e-12,3.67486818917691e-08,7.454779666004691e-11,2.3833232252126487e-12,1.6803684747069986e-26,8.82676741005168e-06,8.56652219172399e-24,8.700630799335763e-06,5.098341757951047e-17,1.0683766078374327e-15,3.840359494597885e-20,7.325072231464491e-22,1.3331475940325714e-09,3.6069773336999796e-17,0.0004676680901823822,1.4253519079800292e-05,3.5400462651086285e-07,6.360245961981387e-12,4.9800144561526096e-11,3.870082870645527e-10,1.8294446815625216e-16,1.773675015928824e-13,3.8053717361974524e-12,7.554411920133288e-08,1.4845251244879609e-13,1.2305936938466626e-10,2.7806477691060008e-11,5.035826432574398e-17,2.318788771873469e-16,1.3278451181273552e-09,3.368525996368816e-20,1.641568025175056e-21,2.7904201301972504e-20,1.4513966184076055e-15,1.0380905423839443e-23,1.1892172633714388e-20,9.343840746427412e-19
1.0108296816487274e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45181985368648386,0.11818838747497606,0.02281436239552618,8.771505233046659e-18,2.794664614451164e-12,3.754272806836258e-08,7.717058582825088e-11,2.4615324534047466e-12,1.7885060768035695e-26,8.922364123616228e-06,9.077945477435427e-24,8.79350778796885e-06,5.2848966014912024e-17,1.115321250490732e-15,4.0439025636538826e-20,7.661982518413023e-22,1.3620438130335157e-09,3.778792170734841e-17,0.0004725790633320907,1.4407689128579136e-05,3.5923254097296845e-07,6.514360741963115e-12,5.034256594416985e-11,3.8871126504959816e-10,1.884455693958177e-16,1.7814799825202101e-13,3.886821419204126e-12,7.657405577831803e-08,1.5211862593857792e-13,1.269056119200719e-10,2.810843370464467e-11,5.2828138824969867e-17,2.4007377687635885e-16,1.3565654053850926e-09,3.502739453382223e-20,1.7177815424958083e-21,2.9605351240027076e-20,1.5122417676209572e-15,1.0875316923516096e-23,1.2416656209387058e-20,9.685985123238406e-19
1.064360231846151e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4517948328915394,0.11816368242076597,0.022813981240825638,1.096431213283328e-17,3.2612575058751896e-12,4.159043621829543e-08,9.109614519725579e-11,2.8733042462375176e-12,2.4116127002599763e-26,9.394895060138032e-06,1.1979745774576044e-23,9.252176806769479e-06,6.275289974580221e-17,1.3704498537017947e-15,5.1793587926570155e-20,9.505761193359563e-22,1.509382782071791e-09,4.7210460559018766e-17,0.0004968064024552491,1.5169684208668865e-05,3.855056372873354e-07,7.310378128897589e-12,5.302368052514427e-11,3.9712897614903006e-10,2.17266929260684e-16,1.8200595141695525e-13,4.311298215408755e-12,8.173041751563104e-08,1.7102917732490946e-13,1.4703493401895764e-10,2.9600894254224377e-11,6.641570137003785e-17,2.8359647013519036e-16,1.5029777925855672e-09,4.226507657816196e-20,2.1354639967759575e-21,3.928906242697674e-20,1.840552037639547e-15,1.3586645071982998e-23,1.526797967070983e-20,1.1509288061940837e-18
1.1178907820435744e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4517698899354324,0.11813905582203248,0.02281360012714655,1.3558808108209415e-17,3.776977237893615e-12,4.584207552659515e-08,1.0670382651895418e-10,3.328573207330774e-12,3.2050757209223195e-26,9.867428221013269e-06,1.5585376633374473e-23,9.710153331340653e-06,7.384287959180879e-17,1.6669666854660897e-15,6.554106484927157e-20,1.1672796553296889e-21,1.6642101738753934e-09,5.83144043585884e-17,0.0005209551733067817,1.593158057659261e-05,4.1249611116033465e-07,8.164695223308467e-12,5.5704718274577275e-11,4.055466529843725e-10,2.488952263280531e-16,1.8586390367659846e-13,4.773607947025323e-12,8.699554177398805e-08,1.912784227031137e-13,1.6907326725785587e-10,3.1093201700521495e-11,8.250355864975584e-17,3.3239720435880266e-16,1.6567802241825315e-09,5.0582093999837414e-20,2.6274975798285763e-21,5.138096706264897e-20,2.217714112876626e-15,1.678162822538593e-23,1.8583474930739116e-20,1.3564674803515317e-18
1.171421332240998e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4517450245644501,0.11811450742404342,0.02281321905436498,1.6604873452667443e-17,4.34426372715741e-12,5.0297233878528605e-08,1.2410918671217005e-10,3.829515763728209e-12,4.204010337752056e-26,1.033996351108006e-05,2.0016720478758894e-23,1.0167439135228366e-05,8.618779033136938e-17,2.0091067915695983e-15,8.203467229041463e-20,1.420105489951106e-21,1.8265152080846699e-09,7.129171640984164e-17,0.000545025630721336,1.6693378386851285e-05,4.402027450642071e-07,9.079146220787878e-12,5.838567866698215e-11,4.139642942943927e-10,2.834612066802112e-16,1.8972185620283047e-13,5.275752315972392e-12,9.236929923726172e-08,2.1290173331581817e-13,1.9308690608672284e-10,3.258535649551748e-11,1.0138605209880716e-16,3.8683948444088126e-16,1.8179569788256275e-09,6.008589439537229e-20,3.2028313088273708e-21,6.630951324162547e-20,2.6479211189289947e-15,2.0515442310682118e-23,2.241077367337216e-20,1.5869361775294784e-18
1.2249518824384214e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45172023652572935,0.11809003697289658,0.022812838022357437,2.0156009821756963e-17,4.965555124927957e-12,5.4955509028068566e-08,1.4343069656614894e-10,4.37830732082819e-12,5.448640531748035e-26,1.0812500835566867e-05,2.5409105457928453e-23,1.0624035987018492e-05,9.985659360206067e-17,2.401308510346237e-15,1.0165950602831745e-19,1.71310348162863e-21,1.9962871463345396e-09,8.634499147337153e-17,0.0005690180287032448,1.745507779009857e-05,4.6862431160840893e-07,1.0055560800664822e-11,6.106656117715513e-11,4.223818988723131e-10,3.210956309530049e-16,1.9357981033409309e-13,5.8197758433178756e-12,9.785155767191699e-08,2.359344569485098e-13,2.1913992219615254e-10,3.407735908920378e-11,1.2337433686586837e-16,4.472959513731857e-16,1.9864923761212025e-09,7.089014198934959e-20,3.8710394234048574e-21,8.455178674484e-20,3.1354708257408953e-15,2.4846311875416073e-23,2.6799795967344364e-20,1.844107654663401e-18
1.278482432635845e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45169552556725345,0.11806564421551684,0.022812457031000828,2.42694460893923e-17,5.6432879961990186e-12,5.981650866389541e-08,1.6478973464679258e-10,4.977122267016511e-12,6.984762327471206e-26,1.1285040100089937e-05,3.191201826556256e-23,1.1079945650345863e-05,1.1491832602050356e-16,2.848213067331828e-15,1.2483374014010535e-19,2.0505828111654194e-21,2.173515292140707e-09,1.0368746653687627e-16,0.0005929326204292591,1.8216678933150232e-05,4.977595732516551e-07,1.1095764075869156e-11,6.374736528175387e-11,4.307994655615457e-10,3.6192928733481354e-16,1.9743776758031528e-13,6.4077655819691014e-12,1.0344218193318721e-07,2.6041191633839324e-13,2.472942363153765e-10,3.5569209929586505e-11,1.4879639914127314e-16,5.141483610961288e-16,2.162370776502378e-09,8.311486723786431e-20,4.64233845204944e-21,1.0663615195951428e-19,3.684759688696372e-15,2.98355124449651e-23,3.1802745131871635e-20,2.129805713086011e-18
1.3320129828332684e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516708914378497,0.11804132889965355,0.022812076080172505,2.900624405636885e-17,6.379897502627224e-12,6.487985047640249e-08,1.8831058107440478e-10,5.628133977978355e-12,8.864226246106355e-26,1.1757581210650808e-05,3.968981738152446e-23,1.1535169883903107e-05,1.3144209741746312e-16,3.3546641717202126e-15,1.520098107180544e-19,2.43711805522122e-21,2.3581889907854758e-09,1.2354303151399827e-16,0.0006167696582512662,1.897818195899353e-05,5.276072820167675e-07,1.2201576540863735e-11,6.642809046160153e-11,4.3921699311853826e-10,4.0609300468628605e-16,2.0129572956714168e-13,7.041850820755594e-12,1.0914103397151995e-07,2.8636940760905323e-13,2.7760968792750926e-10,3.7060909462706275e-11,1.779970733551947e-16,5.877875629728349e-16,2.345576581099515e-09,9.688661514565604e-20,5.527604210946721e-21,1.331448889578785e-19,4.300277217476219e-15,3.5547372887244216e-23,3.747410263117919e-20,2.4459051259080257e-18
1.385543533030692e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45164633388718695,0.11801709077387781,0.022811695169750228,3.443140400388526e-17,7.1778175892302765e-12,7.014516222562633e-08,2.141204111733025e-10,6.3335148207079316e-12,1.114543895115617e-25,1.223012407363376e-05,4.892244677992836e-23,1.1989710441449275e-05,1.4949708925134519e-16,3.925707614615717e-15,1.8367558557937407e-19,2.877555239017427e-21,2.5502976292031457e-09,1.4614623984958053e-16,0.0006405293936990032,1.973958700679678e-05,5.581661792072346e-07,1.337481401773999e-11,6.910873619872256e-11,4.47634480317235e-10,4.537176657855986e-16,2.0515369809098196e-13,7.724202784452846e-12,1.1494797283891572e-07,3.1384219867506735e-13,3.1014410296556253e-10,3.8552458132632016e-11,2.1133805920214667e-16,6.68613477885526e-16,2.536094231611077e-09,1.1233859263522912e-19,6.538388768553162e-21,1.647168267584088e-19,4.986600654295685e-15,4.2049277705483166e-23,4.387062299618881e-20,2.7943315622864567e-18
1.4390740832281154e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45162185266577315,0.11799292958757979,0.02281131429961219,4.06139700847582e-17,8.039481174814769e-12,7.561208181002598e-08,2.423492889935012e-10,7.095436157232623e-12,1.389388411550526e-25,1.2702668595803357e-05,5.98061501267483e-23,1.2443569071818249e-05,1.6915255350217144e-16,4.566590869077101e-15,2.203555205449061e-19,3.377017868075241e-21,2.7498306358649863e-09,1.7174231893180765e-16,0.0006642120774827595,2.0500894211918935e-05,5.894349951263511e-07,1.4617287601777467e-11,7.178930197600122e-11,4.560519260134281e-10,5.04934220713464e-16,2.0901167515573287e-13,8.457034330876227e-12,1.2086285469543797e-07,3.4286552764813974e-13,3.4495335954859943e-10,4.004385638145898e-11,2.491979382863497e-16,7.570350759487191e-16,2.7339082101748757e-09,1.2961081495681271e-19,7.686937371406184e-21,2.0204997285803282e-19,5.7483899447423165e-15,4.9411669305060096e-23,5.105132877142498e-20,3.1770615070909965e-18
1.492604633425539e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4515974475249527,0.11796884509096583,0.02281093346963701,4.762713554550637e-17,8.967320346095872e-12,8.12802573360389e-08,2.731301607049415e-10,7.91606834806739e-12,1.7182662551091164e-25,1.317521468430192e-05,7.255418542309865e-23,1.2896747518926883e-05,1.9047781202899548e-16,5.2827626919481395e-15,2.6261180279719664e-19,3.940912938796097e-21,2.9567774806637518e-09,2.00587180315477e-16,0.0006878179594960698,2.1262103705919443e-05,6.21412448799505e-07,1.593080360532568e-11,7.446978728014275e-11,4.644693289905144e-10,5.598737003544021e-16,2.1286966290953613e-13,9.242599638545289e-12,1.2688553281607788e-07,3.734746012888222e-13,3.8209145181500603e-10,4.153510464933027e-11,2.9197219039791667e-16,8.534703538467568e-16,2.939003039239712e-09,1.4885025081234353e-19,8.986205292711023e-21,2.459041390345693e-19,6.5903829854899085e-15,5.770805025121851e-23,5.907750548999156e-20,3.5961221781705314e-18
1.5461351836229624e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45157311821690427,0.11794483703505616,0.02281055267970371,5.554834777258827e-17,9.963766555468102e-12,8.714934718833952e-08,3.065988478646455e-10,8.797580755414657e-12,2.1093051645739723e-25,1.3647762246647093e-05,8.739754006102888e-23,1.3349247521782973e-05,2.1354225611463756e-16,6.079872727469467e-15,3.110454817924429e-19,4.5749369276994594e-21,3.1711276747977437e-09,2.3294742984561735e-16,0.0007113472888183996,2.2023215616568056e-05,6.540972476983928e-07,1.7317163499462247e-11,7.715019160010122e-11,4.728866880059776e-10,6.186672300079846e-16,2.1672766367359389e-13,1.0083193889351159e-11,1.3301585759755193e-07,4.0570459342061854e-13,4.2161055190918696e-10,4.3026203374436524e-11,3.4007320960428285e-16,9.58346311798679e-16,3.151363281437388e-09,1.702109663785841e-19,1.0449874641633246e-20,2.9710356334776146e-19,7.51739113375354e-15,6.701498543698709e-23,6.801269667616661e-20,4.053591441041277e-18
1.599665733820386e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45154886449463816,0.11792090517168181,0.022810171929691748,6.445941315535601e-17,1.1031250822385743e-11,9.321902010072945e-08,3.428940405569901e-10,9.742141746124194e-12,2.57150841570934e-25,1.4120311190729364e-05,1.0458564629934744e-22,1.3801070814492986e-05,2.384153459895949e-16,6.9637711126659725e-15,3.6629758816254515e-19,5.285081759136225e-21,3.3928707706543967e-09,2.691003777495454e-16,0.0007348003137178201,2.278423006785486e-05,6.874880874675532e-07,1.8778163855278828e-11,7.983051442524847e-11,4.813040019158538e-10,6.814460431343975e-16,2.20585680006753e-13,1.0981152949840133e-11,1.392536765651522e-07,4.395906433280783e-13,4.635610701770955e-10,4.451715299300772e-11,3.9393032029476253e-16,1.07209893014388e-15,3.3709735394550973e-09,1.938542681568139e-19,1.2092371139988157e-20,3.565395282864545e-19,8.534294963971608e-15,7.741210426595938e-23,7.792269887269321e-20,4.5515977178003584e-18
1.6531962840178094e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45152468611199365,0.11789704925348223,0.02280979121948098,7.444660175866655e-17,1.2172203938311212e-11,9.948895522758775e-08,3.8215729040761985e-10,1.075191869442679e-11,3.1148146420117183e-25,1.459286142480964e-05,1.243870971863641e-22,1.4252219126269559e-05,2.651666103288116e-16,7.940508084503871e-15,4.290502409957538e-19,6.077640751295892e-21,3.6219963616933587e-09,3.093340486989233e-16,0.0007581772816536766,2.354514718000036e-05,7.215836516542746e-07,2.031559628395149e-11,8.251075524796339e-11,4.897212695360264e-10,7.483414952156277e-16,2.2444371464972881e-13,1.1938853042552484e-11,1.4559883437999323e-07,4.751678542266319e-13,5.079917136243488e-10,4.600795393933331e-11,4.539897931806015e-16,1.1951731455529494e-15,3.5978184559081865e-09,2.1994884468971126e-19,1.3928880811942325e-20,4.2517297506504466e-19,9.646040258000422e-15,8.898210289688781e-23,8.887555669502863e-20,5.092319893893255e-18
1.7067268342152329e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45150058282363653,0.1178732690339025,0.022809410548951692,8.560075179874768e-17,1.3389056675187693e-11,1.0595884221581342e-07,4.245330034715687e-10,1.1829077984454519e-11,3.7501596036609156e-25,1.5065412857516795e-05,1.4709036293628678e-22,1.4702694181438814e-05,2.938656458025766e-16,9.016333588811775e-15,5.000277438353678e-19,6.95921454032428e-21,3.858494082329081e-09,3.5394719181373117e-16,0.000781478439279244,2.4305967069465728e-05,7.563826114407929e-07,2.1931247374164595e-11,8.519091356369229e-11,4.98138489615439e-10,8.194850777092331e-16,2.2830177052065306e-13,1.2958710410908559e-11,1.5205117284628232e-07,5.124712916946743e-13,5.549495426886143e-10,4.7498606645769436e-11,5.207148611951377e-16,1.3280228268703272e-15,3.831882713213278e-09,2.486709071034126e-19,1.5975366626362092e-20,5.040371140957939e-19,1.0857634215975963e-14,1.018107463927403e-22,1.0094155791351965e-19,5.67798722384042e-18
1.7602573844126564e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45147655438505724,0.11784956426719069,0.022809029917984565,9.801737391498865e-17,1.4684239997392626e-11,1.1262838127719123e-07,4.701684329957222e-10,1.2975785012559767e-11,4.4895399123003e-25,1.5537965397845274e-05,1.730045077406075e-22,1.5152497699447425e-05,3.245821167091674e-16,1.0197696890960323e-14,5.799976696951679e-19,7.936716982368409e-21,4.102353607812875e-09,4.03249290598229e-16,0.0008047040324443786,2.506668984896309e-05,7.918836253785712e-07,2.3626898629125763e-11,8.787098886844402e-11,5.065556609983127e-10,8.95008432126208e-16,2.321598507972305e-13,1.404318098443879e-11,1.586105309185267e-07,5.515359820580415e-13,6.044800263761269e-10,4.8989111542726416e-11,5.945857352746928e-16,1.4711107505833082e-15,4.073151033461756e-09,2.8020432794363753e-19,1.8248585115774998e-20,5.942400316482235e-19,1.21741418757696e-14,1.1598687086040204e-22,1.1419322856013155e-19,6.3108792295700754e-18
1.8137879346100799e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4514526005525675,0.11782593470839531,0.022808649326460713,1.117967552303064e-16,1.6060185277129772e-11,1.1949728326111582e-07,5.192136720560303e-10,1.4194204189444436e-11,5.346078719769014e-25,1.6010518955152666e-05,2.024599069932606e-22,1.5601631394869506e-05,3.573857546459714e-16,1.1491246188294667e-14,6.697719353597359e-19,9.017381033366054e-21,4.3535646541144334e-09,4.575605728228902e-16,0.000827854306198157,2.5827315627466026e-05,8.280853391260239e-07,2.540432640303502e-11,9.055098066026899e-11,5.149727825332421e-10,9.750433642285449e-16,2.360179588831942e-13,1.519476003396767e-11,1.6527674470912913e-07,5.923969108752987e-13,6.566270958107453e-10,5.047946905868447e-11,6.760996200475732e-16,1.6249085759176196e-15,4.321608178293606e-09,3.1474077920754982e-19,2.0766102899420956e-20,6.969672926869896e-19,1.360068272961023e-14,1.3160238567974571e-22,1.2870532806087933e-19,6.993325596025964e-18
1.8673184848075034e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4514287210832985,0.11780238011336261,0.022808268774261647,1.2704406319392684e-16,1.751932451321382e-11,1.2656526972760828e-07,5.71821646070219e-10,1.5486498942110157e-11,6.334093380013506e-25,1.6483073439157334e-05,2.3580896492366683e-22,1.6050096977413256e-05,3.9234635817123023e-16,1.290382822431386e-14,7.702078652116686e-19,1.0208764606398941e-20,4.612116977802799e-09,5.172120203672949e-16,0.000850929504791507,2.658784451022009e-05,8.649863851889942e-07,2.7265301834548974e-11,9.323088844064935e-11,5.233898529724226e-10,1.059721858302538e-15,2.39876098370239e-13,1.6415981818363966e-11,1.720496474961259e-07,6.350890213996214e-13,7.114331962426436e-10,5.19696796202087e-11,7.657707294621214e-16,1.789896819568006e-15,4.577238948771609e-09,3.5247986944136005e-19,2.354631314661088e-20,8.134845398783058e-19,1.514242752702795e-14,1.4875227562520727e-22,1.4455484439621423e-19,7.727706068476399e-18
